time,posi_x,posi_y,posi_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,yaw,yaw_rate,backup
9.000002145767212,-0.519159476634156,0.644714372367412,1.339887148222385,-1.805208828712372,1.937561352256288,-0.626322483884620,-2.931343779622614,3.621528089517501,0.503219975797504,1.745388188503647,0.329321184129548,10.427908567959046,2.047589385387781,0.581595580250575,1
9.010031700134277,-0.537412931132442,0.664330391271205,1.333632162927008,-1.834521834777013,1.973900779833191,-0.620757524290303,-2.913638888354710,3.624474366992659,0.605756033500356,1.784375955433834,0.256302339958416,10.019054213188531,2.053410024749888,0.579046496799738,1
9.021406173706055,-0.558467247147900,0.687016515101754,1.326613134307972,-1.867545937331776,2.015140985515395,-0.613229279295807,-2.893111255789457,3.626856181318563,0.717117288829087,1.824432941370405,0.160192871839040,9.563730813614820,2.059979787600549,0.576153999385576,1
9.029990911483765,-0.574605602875559,0.704449144498340,1.321376290868605,-1.892314278364271,2.046280654219419,-0.606724958107232,-2.877329186907832,3.627886682135357,0.797763471279843,1.852101706205741,0.078620296230636,9.225888516479683,2.064916406364088,0.573969678495666,1
9.039994478225708,-0.593679606852834,0.725101282548339,1.315348170982717,-1.921002331382376,2.082577826046535,-0.598291114856398,-2.857306251407730,3.629173364817751,0.887226791346691,2.279368130807555,0.274436633954345,8.575717726651112,2.070651303861566,0.573149547908484,1
9.052976131439209,-0.618857255140154,0.752442521796423,1.307659160938671,-1.957882051967119,2.129724514344879,-0.586077925538265,-2.822991500754387,3.635191109983007,0.992345836825621,2.984006156671972,0.633604236981813,7.635010962047031,2.078091901716281,0.573165208287089,1
9.060950517654419,-0.634559188602983,0.769540892647913,1.303017872868736,-1.980294124403811,2.158734071591170,-0.577927800134302,-2.797705492032853,3.640930390917783,1.051083698541565,3.349818317725238,0.799118978920926,7.102642322789339,2.082662336400007,0.573143876366511,1
9.072955846786499,-0.658534363610591,0.795720355645409,1.296157263370838,-2.013629041757607,2.202507827945635,-0.564815293330425,-2.754614051186695,3.651662958381557,1.131839493781402,3.811515408094184,0.974458523175880,6.362336063154147,2.089542847856892,0.573067330982567,1
9.079999923706055,-0.672786636647703,0.811325643987595,1.292207106054571,-2.032936269938369,2.228255184715285,-0.556688054459589,-2.726956136332686,3.658768553313079,1.175227014962116,4.035772190644462,1.038368681211574,5.960401159631612,2.093579343286827,0.572997564733118,1
9.089998960494995,-0.693250169695751,0.833789668257772,1.286700352301593,-2.059997446026127,2.264893089450791,-0.544647706159638,-2.685232665174399,3.669417354769939,1.232131031514864,4.299105727740637,1.082728479862290,5.428618526742687,2.099308281535566,0.572866963679405,1
9.104963064193726,-0.724373383697832,0.868092097646382,1.278691319041035,-2.099686067897467,2.319921407448951,-0.525629653617873,-2.619148616156579,3.685144817470606,1.308332626616857,4.372926995850558,0.895037236853096,4.890114672117414,2.107873440125865,0.570526576783090,1
9.110046148300171,-0.735080006026566,0.879932079778059,1.276036508245497,-2.112943495567904,2.338664078189296,-0.518916334796995,-2.597255545551438,3.689226790579182,1.333058838593214,4.241551350960056,0.711498632451197,4.838407958698079,2.110767803645358,0.568296046005179,1
9.120594501495361,-0.757509718131218,0.904804233797948,1.270638380965426,-2.140106817812502,2.377608442601636,-0.504588959225648,-2.553924874832162,3.694756143288950,1.383502391081693,3.976561878149201,0.338763683238769,4.725446127715066,2.116737504201172,0.563683266100311,1
9.130045175552368,-0.777848671014993,0.927439271376880,1.265932120165778,-2.164068977378255,2.412536636753212,-0.491304480967204,-2.517429619038986,3.696414887117400,1.427657455521260,3.748215946032717,0.013615609552687,4.617891743418268,2.122045231605064,0.559567977046688,1
9.140974998474121,-0.801653217235203,0.954030980541186,1.260648068385637,-2.191367613398262,2.452934790328057,-0.475425782296324,-2.477852097635146,3.694552455058486,1.477422133873693,3.495310455405340,-0.352692733726388,4.486260161649184,2.128135824450803,0.554829220946557,1
9.150079250335693,-0.821705182452959,0.976514993141447,1.256381683025973,-2.213783386406280,2.486550416118869,-0.461791331645144,-2.446953706511184,3.689982107565895,1.517742803530223,3.294197154000069,-0.650261359658538,4.370897810489665,2.133168966428658,0.550899741346666,1
9.159982442855835,-0.843750305363170,1.001323012861634,1.251883175958700,-2.237860261008745,2.523059441929756,-0.446547131040802,-2.415369528529656,3.681968668605783,1.560387838082490,3.085564212216361,-0.966710201602964,4.239678024617264,2.138604060924308,0.546642577313728,1
9.169982910156250,-0.866251845410671,1.026740558583656,1.247495915569489,-2.261865851512768,2.559829835232700,-0.430731688550082,-2.385498452592611,3.670673113049317,1.602072264324128,2.897779078356406,-1.315640613554151,4.082729849097420,2.144050001143202,0.542538900865125,1
9.179996252059937,-0.889017071966126,1.052553700754124,1.243264338425313,-2.285607207084551,2.596508258562860,-0.414490171405110,-2.357270905677394,3.655420511052580,1.641959512635307,2.741794753326609,-1.728629140885196,3.885083157600717,2.149463313486156,0.538811559490835,1
